id,city_id,name,created_at,updated_at
177,1,"{""en"": ""Театральная"", ""ru"": ""Театральная""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
178,1,"{""en"": ""Текстильщики"", ""ru"": ""Текстильщики""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
179,1,"{""en"": ""Телецентр"", ""ru"": ""Телецентр""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
180,1,"{""en"": ""Теплый Стан"", ""ru"": ""Теплый Стан""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
181,1,"{""en"": ""Технопарк"", ""ru"": ""Технопарк""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
182,1,"{""en"": ""Тимирязевская"", ""ru"": ""Тимирязевская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
183,1,"{""en"": ""Третьяковская"", ""ru"": ""Третьяковская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
184,1,"{""en"": ""Тропарево"", ""ru"": ""Тропарево""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
185,1,"{""en"": ""Трубная"", ""ru"": ""Трубная""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
186,1,"{""en"": ""Тульская"", ""ru"": ""Тульская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
187,1,"{""en"": ""Тургеневская"", ""ru"": ""Тургеневская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
188,1,"{""en"": ""Тушинская"", ""ru"": ""Тушинская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
189,1,"{""en"": ""Угрешская"", ""ru"": ""Угрешская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
190,1,"{""en"": ""Улица 1905 года"", ""ru"": ""Улица 1905 года""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
191,1,"{""en"": ""Улица Академика Королева"", ""ru"": ""Улица Академика Королева""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
192,1,"{""en"": ""Улица Академика Янгеля"", ""ru"": ""Улица Академика Янгеля""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
193,1,"{""en"": ""Улица Горчакова"", ""ru"": ""Улица Горчакова""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
194,1,"{""en"": ""Улица Милашенкова"", ""ru"": ""Улица Милашенкова""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
195,1,"{""en"": ""Улица Сергея Эйзенштейна"", ""ru"": ""Улица Сергея Эйзенштейна""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
196,1,"{""en"": ""Улица Скобелевская"", ""ru"": ""Улица Скобелевская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
197,1,"{""en"": ""Улица Старокачаловская"", ""ru"": ""Улица Старокачаловская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
198,1,"{""en"": ""Университет"", ""ru"": ""Университет""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
199,1,"{""en"": ""Филевский парк"", ""ru"": ""Филевский парк""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
200,1,"{""en"": ""Фили"", ""ru"": ""Фили""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
201,1,"{""en"": ""Фонвизинская"", ""ru"": ""Фонвизинская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
202,1,"{""en"": ""Фрунзенская"", ""ru"": ""Фрунзенская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
203,1,"{""en"": ""Ховрино"", ""ru"": ""Ховрино""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
204,1,"{""en"": ""Хорошёво"", ""ru"": ""Хорошёво""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
205,1,"{""en"": ""Хорошёвская"", ""ru"": ""Хорошёвская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
206,1,"{""en"": ""Царицыно"", ""ru"": ""Царицыно""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
207,1,"{""en"": ""Цветной бульвар"", ""ru"": ""Цветной бульвар""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
208,1,"{""en"": ""ЦСКА"", ""ru"": ""ЦСКА""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
209,1,"{""en"": ""Черкизовская"", ""ru"": ""Черкизовская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
210,1,"{""en"": ""Чертановская"", ""ru"": ""Чертановская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
211,1,"{""en"": ""Чеховская"", ""ru"": ""Чеховская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
212,1,"{""en"": ""Чистые пруды"", ""ru"": ""Чистые пруды""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
213,1,"{""en"": ""Чкаловская"", ""ru"": ""Чкаловская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
214,1,"{""en"": ""Шаболовская"", ""ru"": ""Шаболовская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
215,1,"{""en"": ""Шелепиха"", ""ru"": ""Шелепиха""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
216,1,"{""en"": ""Шипиловская"", ""ru"": ""Шипиловская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
217,1,"{""en"": ""Шоссе Энтузиастов"", ""ru"": ""Шоссе Энтузиастов""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
218,1,"{""en"": ""Щелковская"", ""ru"": ""Щелковская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
219,1,"{""en"": ""Щукинская"", ""ru"": ""Щукинская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
220,1,"{""en"": ""Электрозаводская"", ""ru"": ""Электрозаводская""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
221,1,"{""en"": ""Юго-Западная"", ""ru"": ""Юго-Западная""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
222,1,"{""en"": ""Южная"", ""ru"": ""Южная""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
223,1,"{""en"": ""Ясенево"", ""ru"": ""Ясенево""}","2018-07-03 16:30:09","2018-07-03 16:30:09"
224,2,"{""en"": ""Автово"", ""ru"": ""Автово""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
225,2,"{""en"": ""Адмиралтейская"", ""ru"": ""Адмиралтейская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
226,2,"{""en"": ""Академическая"", ""ru"": ""Академическая""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
227,2,"{""en"": ""Балтийская"", ""ru"": ""Балтийская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
228,2,"{""en"": ""Беговая"", ""ru"": ""Беговая""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
229,2,"{""en"": ""Бухарестская"", ""ru"": ""Бухарестская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
230,2,"{""en"": ""Василеостровская"", ""ru"": ""Василеостровская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
231,2,"{""en"": ""Владимирская"", ""ru"": ""Владимирская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
232,2,"{""en"": ""Волковская"", ""ru"": ""Волковская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
233,2,"{""en"": ""Выборгская"", ""ru"": ""Выборгская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
234,2,"{""en"": ""Горьковская"", ""ru"": ""Горьковская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
235,2,"{""en"": ""Гостиный Двор"", ""ru"": ""Гостиный Двор""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
236,2,"{""en"": ""Гражданский Проспект"", ""ru"": ""Гражданский Проспект""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
237,2,"{""en"": ""Девяткино"", ""ru"": ""Девяткино""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
238,2,"{""en"": ""Достоевская"", ""ru"": ""Достоевская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
239,2,"{""en"": ""Елизаровская"", ""ru"": ""Елизаровская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
240,2,"{""en"": ""Звёздная"", ""ru"": ""Звёздная""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
241,2,"{""en"": ""Звенигородская"", ""ru"": ""Звенигородская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
242,2,"{""en"": ""Кировский завод"", ""ru"": ""Кировский завод""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
243,2,"{""en"": ""Комендантский проспект"", ""ru"": ""Комендантский проспект""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
244,2,"{""en"": ""Крестовский остров"", ""ru"": ""Крестовский остров""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
245,2,"{""en"": ""Купчино"", ""ru"": ""Купчино""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
246,2,"{""en"": ""Ладожская"", ""ru"": ""Ладожская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
247,2,"{""en"": ""Ленинский проспект"", ""ru"": ""Ленинский проспект""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
248,2,"{""en"": ""Лесная"", ""ru"": ""Лесная""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
249,2,"{""en"": ""Лиговский проспект"", ""ru"": ""Лиговский проспект""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
250,2,"{""en"": ""Ломоносовская"", ""ru"": ""Ломоносовская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
251,2,"{""en"": ""Маяковская"", ""ru"": ""Маяковская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
252,2,"{""en"": ""Международная"", ""ru"": ""Международная""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
253,2,"{""en"": ""Московская"", ""ru"": ""Московская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
254,2,"{""en"": ""Московские Ворота"", ""ru"": ""Московские Ворота""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
255,2,"{""en"": ""Нарвская"", ""ru"": ""Нарвская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
256,2,"{""en"": ""Невский Проспект"", ""ru"": ""Невский Проспект""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
257,2,"{""en"": ""Новокрестовская"", ""ru"": ""Новокрестовская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
258,2,"{""en"": ""Новочеркасская"", ""ru"": ""Новочеркасская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
259,2,"{""en"": ""Обводный канал"", ""ru"": ""Обводный канал""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
260,2,"{""en"": ""Обухово"", ""ru"": ""Обухово""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
261,2,"{""en"": ""Озерки"", ""ru"": ""Озерки""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
262,2,"{""en"": ""Парк Победы"", ""ru"": ""Парк Победы""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
263,2,"{""en"": ""Парнас"", ""ru"": ""Парнас""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
264,2,"{""en"": ""Петроградская"", ""ru"": ""Петроградская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
265,2,"{""en"": ""Пионерская"", ""ru"": ""Пионерская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
266,2,"{""en"": ""Площадь Александра Невского I"", ""ru"": ""Площадь Александра Невского I""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
267,2,"{""en"": ""Площадь Александра Невского II"", ""ru"": ""Площадь Александра Невского II""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
268,2,"{""en"": ""Площадь Восстания"", ""ru"": ""Площадь Восстания""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
269,2,"{""en"": ""Площадь Ленина"", ""ru"": ""Площадь Ленина""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
270,2,"{""en"": ""Площадь Мужества"", ""ru"": ""Площадь Мужества""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
271,2,"{""en"": ""Политехническая"", ""ru"": ""Политехническая""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
272,2,"{""en"": ""Приморская"", ""ru"": ""Приморская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
273,2,"{""en"": ""Пролетарская"", ""ru"": ""Пролетарская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
274,2,"{""en"": ""Проспект Большевиков"", ""ru"": ""Проспект Большевиков""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
275,2,"{""en"": ""Проспект Ветеранов"", ""ru"": ""Проспект Ветеранов""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
276,2,"{""en"": ""Проспект Просвещения"", ""ru"": ""Проспект Просвещения""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
277,2,"{""en"": ""Пушкинская"", ""ru"": ""Пушкинская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
278,2,"{""en"": ""Рыбацкое"", ""ru"": ""Рыбацкое""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
279,2,"{""en"": ""Садовая"", ""ru"": ""Садовая""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
280,2,"{""en"": ""Сенная площадь"", ""ru"": ""Сенная площадь""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
281,2,"{""en"": ""Спасская"", ""ru"": ""Спасская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
282,2,"{""en"": ""Спортивная"", ""ru"": ""Спортивная""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
283,2,"{""en"": ""Старая Деревня"", ""ru"": ""Старая Деревня""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
284,2,"{""en"": ""Технологический институт I"", ""ru"": ""Технологический институт I""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
285,2,"{""en"": ""Технологический институт II"", ""ru"": ""Технологический институт II""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
286,2,"{""en"": ""Удельная"", ""ru"": ""Удельная""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
287,2,"{""en"": ""Улица Дыбенко"", ""ru"": ""Улица Дыбенко""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
288,2,"{""en"": ""Фрунзенская"", ""ru"": ""Фрунзенская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
289,2,"{""en"": ""Чёрная Речка"", ""ru"": ""Чёрная Речка""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
290,2,"{""en"": ""Чернышевская"", ""ru"": ""Чернышевская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
291,2,"{""en"": ""Чкаловская"", ""ru"": ""Чкаловская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
292,2,"{""en"": ""Электросила"", ""ru"": ""Электросила""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
293,3,"{""en"": ""Берёзовая роща"", ""ru"": ""Берёзовая роща""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
294,3,"{""en"": ""Гагаринская"", ""ru"": ""Гагаринская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
295,3,"{""en"": ""Заельцовская"", ""ru"": ""Заельцовская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
296,3,"{""en"": ""Золотая Нива"", ""ru"": ""Золотая Нива""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
297,3,"{""en"": ""Красный проспект"", ""ru"": ""Красный проспект""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
298,3,"{""en"": ""Маршала Покрышкина"", ""ru"": ""Маршала Покрышкина""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
299,3,"{""en"": ""Октябрьская"", ""ru"": ""Октябрьская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
300,3,"{""en"": ""Площадь Гарина-Михайловского"", ""ru"": ""Площадь Гарина-Михайловского""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
301,3,"{""en"": ""Площадь Ленина"", ""ru"": ""Площадь Ленина""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
302,3,"{""en"": ""Площадь Маркса"", ""ru"": ""Площадь Маркса""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
303,3,"{""en"": ""Речной вокзал"", ""ru"": ""Речной вокзал""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
304,3,"{""en"": ""Сибирская"", ""ru"": ""Сибирская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
305,3,"{""en"": ""Студенческая"", ""ru"": ""Студенческая""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
306,4,"{""en"": ""Ботаническая"", ""ru"": ""Ботаническая""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
307,4,"{""en"": ""Геологическая"", ""ru"": ""Геологическая""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
308,4,"{""en"": ""Главный проспект"", ""ru"": ""Главный проспект""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
309,4,"{""en"": ""Динамо"", ""ru"": ""Динамо""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
310,4,"{""en"": ""Машиностроителей"", ""ru"": ""Машиностроителей""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
311,4,"{""en"": ""Площадь 1905 года"", ""ru"": ""Площадь 1905 года""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
312,4,"{""en"": ""Проспект Космонавтов"", ""ru"": ""Проспект Космонавтов""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
313,4,"{""en"": ""Уралмаш"", ""ru"": ""Уралмаш""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
314,4,"{""en"": ""Уральская"", ""ru"": ""Уральская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
315,4,"{""en"": ""Чкаловская"", ""ru"": ""Чкаловская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
316,5,"{""en"": ""Автозаводская"", ""ru"": ""Автозаводская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
317,5,"{""en"": ""Буревестник"", ""ru"": ""Буревестник""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
318,5,"{""en"": ""Бурнаковская"", ""ru"": ""Бурнаковская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
319,5,"{""en"": ""Горьковская"", ""ru"": ""Горьковская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
320,5,"{""en"": ""Двигатель Революции"", ""ru"": ""Двигатель Революции""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
321,5,"{""en"": ""Заречная"", ""ru"": ""Заречная""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
322,5,"{""en"": ""Канавинская"", ""ru"": ""Канавинская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
323,5,"{""en"": ""Кировская"", ""ru"": ""Кировская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
324,5,"{""en"": ""Комсомольская"", ""ru"": ""Комсомольская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
325,5,"{""en"": ""Ленинская"", ""ru"": ""Ленинская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
326,5,"{""en"": ""Московская"", ""ru"": ""Московская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
327,5,"{""en"": ""Парк культуры"", ""ru"": ""Парк культуры""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
328,5,"{""en"": ""Пролетарская"", ""ru"": ""Пролетарская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
329,5,"{""en"": ""Чкаловская"", ""ru"": ""Чкаловская""}","2018-07-03 16:30:10","2018-07-03 16:30:10"
330,8,"{""en"": ""Авиастроительная"", ""ru"": ""Авиастроительная""}","2018-07-03 16:30:11","2018-07-03 16:30:11"
331,8,"{""en"": ""Аметьево"", ""ru"": ""Аметьево""}","2018-07-03 16:30:11","2018-07-03 16:30:11"
332,8,"{""en"": ""Горки"", ""ru"": ""Горки""}","2018-07-03 16:30:11","2018-07-03 16:30:11"
333,8,"{""en"": ""Козья слобода"", ""ru"": ""Козья слобода""}","2018-07-03 16:30:11","2018-07-03 16:30:11"
334,8,"{""en"": ""Кремлёвская"", ""ru"": ""Кремлёвская""}","2018-07-03 16:30:11","2018-07-03 16:30:11"
335,8,"{""en"": ""Площадь Габдуллы Тукая"", ""ru"": ""Площадь Габдуллы Тукая""}","2018-07-03 16:30:11","2018-07-03 16:30:11"
336,8,"{""en"": ""Проспект победы"", ""ru"": ""Проспект победы""}","2018-07-03 16:30:11","2018-07-03 16:30:11"
337,8,"{""en"": ""Северный вокзал"", ""ru"": ""Северный вокзал""}","2018-07-03 16:30:11","2018-07-03 16:30:11"
338,8,"{""en"": ""Суконная слобода"", ""ru"": ""Суконная слобода""}","2018-07-03 16:30:11","2018-07-03 16:30:11"
339,8,"{""en"": ""Яшьлек"", ""ru"": ""Яшьлек""}","2018-07-03 16:30:11","2018-07-03 16:30:11"
340,11,"{""en"": ""Алабинская"", ""ru"": ""Алабинская""}","2018-07-03 16:30:12","2018-07-03 16:30:12"
341,11,"{""en"": ""Безымянка"", ""ru"": ""Безымянка""}","2018-07-03 16:30:12","2018-07-03 16:30:12"
342,11,"{""en"": ""Гагаринская"", ""ru"": ""Гагаринская""}","2018-07-03 16:30:12","2018-07-03 16:30:12"
343,11,"{""en"": ""Кировская"", ""ru"": ""Кировская""}","2018-07-03 16:30:12","2018-07-03 16:30:12"
344,11,"{""en"": ""Московская"", ""ru"": ""Московская""}","2018-07-03 16:30:12","2018-07-03 16:30:12"
345,11,"{""en"": ""Победа"", ""ru"": ""Победа""}","2018-07-03 16:30:12","2018-07-03 16:30:12"
346,11,"{""en"": ""Российская"", ""ru"": ""Российская""}","2018-07-03 16:30:12","2018-07-03 16:30:12"
347,11,"{""en"": ""Советская"", ""ru"": ""Советская""}","2018-07-03 16:30:12","2018-07-03 16:30:12"
348,11,"{""en"": ""Спортивная"", ""ru"": ""Спортивная""}","2018-07-03 16:30:12","2018-07-03 16:30:12"
349,11,"{""en"": ""Юнгородок"", ""ru"": ""Юнгородок""}","2018-07-03 16:30:12","2018-07-03 16:30:12"
